time,zlev,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2001-09-25T12:00:00Z,0.0,0.125,-119.875,22.45
2001-09-26T12:00:00Z,0.0,0.125,-119.875,22.5
2001-09-27T12:00:00Z,0.0,0.125,-119.875,22.5
2001-09-28T12:00:00Z,0.0,0.125,-119.875,22.58
2001-09-29T12:00:00Z,0.0,0.125,-119.875,22.44
2001-09-30T12:00:00Z,0.0,0.125,-119.875,22.36
2001-10-01T12:00:00Z,0.0,0.125,-119.875,22.69
2001-10-02T12:00:00Z,0.0,0.125,-119.875,23.22
2001-10-03T12:00:00Z,0.0,0.125,-119.875,23.5
2001-10-04T12:00:00Z,0.0,0.125,-119.875,23.67
2001-10-05T12:00:00Z,0.0,0.125,-119.875,23.6
2001-10-06T12:00:00Z,0.0,0.125,-119.875,23.34
2001-10-07T12:00:00Z,0.0,0.125,-119.875,23.43
2001-10-08T12:00:00Z,0.0,0.125,-119.875,24.28
2001-10-09T12:00:00Z,0.0,0.125,-119.875,24.43
2001-10-10T12:00:00Z,0.0,0.125,-119.875,24.34
2001-10-11T12:00:00Z,0.0,0.125,-119.875,23.52
2001-10-12T12:00:00Z,0.0,0.125,-119.875,23.82
2001-10-13T12:00:00Z,0.0,0.125,-119.875,24.08
2001-10-14T12:00:00Z,0.0,0.125,-119.875,24.25
2001-10-15T12:00:00Z,0.0,0.125,-119.875,24.32
2001-10-16T12:00:00Z,0.0,0.125,-119.875,24.47
2001-10-17T12:00:00Z,0.0,0.125,-119.875,24.61
2001-10-18T12:00:00Z,0.0,0.125,-119.875,24.94
2001-10-19T12:00:00Z,0.0,0.125,-119.875,24.89
2001-10-20T12:00:00Z,0.0,0.125,-119.875,24.7
2001-10-21T12:00:00Z,0.0,0.125,-119.875,24.53
2001-10-22T12:00:00Z,0.0,0.125,-119.875,24.49
2001-10-23T12:00:00Z,0.0,0.125,-119.875,24.14
2001-10-24T12:00:00Z,0.0,0.125,-119.875,24.2
2001-10-25T12:00:00Z,0.0,0.125,-119.875,24.2
2001-10-26T12:00:00Z,0.0,0.125,-119.875,24.2
2001-10-27T12:00:00Z,0.0,0.125,-119.875,23.62
2001-10-28T12:00:00Z,0.0,0.125,-119.875,23.5
2001-10-29T12:00:00Z,0.0,0.125,-119.875,23.98
2001-10-30T12:00:00Z,0.0,0.125,-119.875,24.52
2001-10-31T12:00:00Z,0.0,0.125,-119.875,24.76
2001-11-01T12:00:00Z,0.0,0.125,-119.875,24.74
